"Date","liczba_przypadkow","stan_rekordu_na","zgony","wojewodztwo"
2020-09-26,162,2020-09-25,0,"kujawsko-pomorskie"
2020-09-26,59,2020-09-25,2,"lubelskie"
2020-09-26,15,2020-09-25,0,"lubuskie"
2020-09-26,78,2020-09-25,NA,"łódzkie"
2020-09-26,241,2020-09-25,NA,"małopolskie"
2020-09-26,295,2020-09-25,NA,"mazowieckie"
2020-09-26,38,2020-09-25,NA,"opolskie"
2020-09-26,55,2020-09-25,0,"podkarpackie"
2020-09-26,54,2020-09-25,0,"podlaskie"
2020-09-26,128,2020-09-25,2,"pomorskie"
2020-09-26,126,2020-09-25,3,"śląskie"
2020-09-26,52,2020-09-25,0,"świętokrzyskie"
2020-09-26,87,2020-09-25,1,"warmińsko-mazurskie"
2020-09-26,84,2020-09-25,5,"wielkopolskie"
2020-09-26,61,2020-09-25,0,"zachodniopomorskie"
2020-09-26,1587,2020-09-25,23,"Cały kraj"
2020-09-27,63,2020-09-26,NA,"dolnośląskie"
2020-09-27,166,2020-09-26,1,"kujawsko-pomorskie"
2020-09-27,60,2020-09-26,0,"lubelskie"
2020-09-27,12,2020-09-26,0,"lubuskie"
2020-09-27,78,2020-09-26,NA,"łódzkie"
2020-09-27,259,2020-09-26,NA,"małopolskie"
2020-09-27,146,2020-09-26,NA,"mazowieckie"
2020-09-27,32,2020-09-26,NA,"opolskie"
2020-09-27,72,2020-09-26,1,"podkarpackie"
2020-09-27,76,2020-09-26,1,"podlaskie"
2020-09-27,151,2020-09-26,4,"pomorskie"
2020-09-27,141,2020-09-26,4,"śląskie"
2020-09-27,41,2020-09-26,0,"świętokrzyskie"
2020-09-27,43,2020-09-26,0,"warmińsko-mazurskie"
2020-09-27,167,2020-09-26,4,"wielkopolskie"
2020-09-27,51,2020-09-26,1,"zachodniopomorskie"
2020-09-27,1584,2020-09-26,32,"Cały kraj"
2020-09-28,49,2020-09-27,NA,"dolnośląskie"
2020-09-28,72,2020-09-27,0,"kujawsko-pomorskie"
2020-09-28,77,2020-09-27,0,"lubelskie"
2020-09-28,6,2020-09-27,0,"lubuskie"
2020-09-28,86,2020-09-27,NA,"łódzkie"
2020-09-28,152,2020-09-27,NA,"małopolskie"
2020-09-28,193,2020-09-27,NA,"mazowieckie"
2020-09-28,16,2020-09-27,NA,"opolskie"
2020-09-28,70,2020-09-27,3,"podkarpackie"
2020-09-28,65,2020-09-27,1,"podlaskie"
2020-09-28,191,2020-09-27,2,"pomorskie"
2020-09-28,93,2020-09-27,0,"śląskie"
2020-09-28,39,2020-09-27,0,"świętokrzyskie"
2020-09-28,82,2020-09-27,0,"warmińsko-mazurskie"
2020-09-28,102,2020-09-27,0,"wielkopolskie"
2020-09-28,57,2020-09-27,0,"zachodniopomorskie"
2020-09-28,1350,2020-09-27,8,"Cały kraj"
2020-09-29,28,2020-09-28,NA,"dolnośląskie"
2020-09-29,152,2020-09-28,0,"kujawsko-pomorskie"
2020-09-29,87,2020-09-28,0,"lubelskie"
2020-09-29,39,2020-09-28,0,"lubuskie"
2020-09-29,57,2020-09-28,NA,"łódzkie"
2020-09-29,134,2020-09-28,NA,"małopolskie"
2020-09-29,152,2020-09-28,NA,"mazowieckie"
2020-09-29,35,2020-09-28,NA,"opolskie"
2020-09-29,73,2020-09-28,0,"podkarpackie"
2020-09-29,59,2020-09-28,0,"podlaskie"
2020-09-29,150,2020-09-28,6,"pomorskie"
2020-09-29,83,2020-09-28,2,"śląskie"
2020-09-29,18,2020-09-28,0,"świętokrzyskie"
2020-09-29,14,2020-09-28,0,"warmińsko-mazurskie"
2020-09-29,200,2020-09-28,4,"wielkopolskie"
2020-09-29,25,2020-09-28,0,"zachodniopomorskie"
2020-09-29,1306,2020-09-28,15,"Cały kraj"
2020-09-30,64,2020-09-29,NA,"dolnośląskie"
2020-09-30,120,2020-09-29,1,"kujawsko-pomorskie"
2020-09-30,29,2020-09-29,1,"lubelskie"
2020-09-30,16,2020-09-29,1,"lubuskie"
2020-09-30,92,2020-09-29,NA,"łódzkie"
2020-09-30,167,2020-09-29,NA,"małopolskie"
2020-09-30,151,2020-09-29,NA,"mazowieckie"
2020-09-30,36,2020-09-29,NA,"opolskie"
2020-09-30,115,2020-09-29,3,"podkarpackie"
2020-09-30,57,2020-09-29,2,"podlaskie"
2020-09-30,127,2020-09-29,7,"pomorskie"
2020-09-30,124,2020-09-29,6,"śląskie"
2020-09-30,39,2020-09-29,1,"świętokrzyskie"
2020-09-30,50,2020-09-29,2,"warmińsko-mazurskie"
2020-09-30,81,2020-09-29,4,"wielkopolskie"
2020-09-30,58,2020-09-29,1,"zachodniopomorskie"
2020-09-30,1326,2020-09-29,36,"Cały kraj"
2020-10-01,69,2020-09-30,NA,"dolnośląskie"
2020-10-01,78,2020-09-30,4,"kujawsko-pomorskie"
2020-10-01,82,2020-09-30,1,"lubelskie"
2020-10-01,33,2020-09-30,0,"lubuskie"
2020-10-01,87,2020-09-30,NA,"łódzkie"
2020-10-01,205,2020-09-30,NA,"małopolskie"
2020-10-01,159,2020-09-30,NA,"mazowieckie"
2020-10-01,36,2020-09-30,NA,"opolskie"
2020-10-01,94,2020-09-30,2,"podkarpackie"
2020-10-01,57,2020-09-30,1,"podlaskie"
2020-10-01,194,2020-09-30,2,"pomorskie"
2020-10-01,128,2020-09-30,5,"śląskie"
2020-10-01,50,2020-09-30,0,"świętokrzyskie"
2020-10-01,67,2020-09-30,1,"warmińsko-mazurskie"
2020-10-01,140,2020-09-30,4,"wielkopolskie"
2020-10-01,73,2020-09-30,2,"zachodniopomorskie"
2020-10-01,1552,2020-09-30,30,"Cały kraj"
2020-10-02,96,2020-10-01,NA,"dolnośląskie"
2020-10-02,179,2020-10-01,0,"kujawsko-pomorskie"
2020-10-02,98,2020-10-01,2,"lubelskie"
2020-10-02,28,2020-10-01,1,"lubuskie"
2020-10-02,117,2020-10-01,NA,"łódzkie"
2020-10-02,285,2020-10-01,NA,"małopolskie"
2020-10-02,268,2020-10-01,NA,"mazowieckie"
2020-10-02,21,2020-10-01,NA,"opolskie"
2020-10-02,107,2020-10-01,4,"podkarpackie"
2020-10-02,64,2020-10-01,1,"podlaskie"
2020-10-02,180,2020-10-01,1,"pomorskie"
2020-10-02,148,2020-10-01,6,"śląskie"
2020-10-02,43,2020-10-01,1,"świętokrzyskie"
2020-10-02,99,2020-10-01,1,"warmińsko-mazurskie"
2020-10-02,173,2020-10-01,6,"wielkopolskie"
2020-10-02,58,2020-10-01,2,"zachodniopomorskie"
2020-10-02,1967,2020-10-01,30,"Cały kraj"
2020-10-03,101,2020-10-02,NA,"dolnośląskie"
2020-10-03,218,2020-10-02,0,"kujawsko-pomorskie"
2020-10-03,97,2020-10-02,6,"lubelskie"
2020-10-03,26,2020-10-02,1,"lubuskie"
2020-10-03,140,2020-10-02,NA,"łódzkie"
2020-10-03,282,2020-10-02,NA,"małopolskie"
2020-10-03,246,2020-10-02,NA,"mazowieckie"
2020-10-03,56,2020-10-02,NA,"opolskie"
2020-10-03,218,2020-10-02,1,"podkarpackie"
2020-10-03,86,2020-10-02,0,"podlaskie"
2020-10-03,228,2020-10-02,3,"pomorskie"
2020-10-03,179,2020-10-02,3,"śląskie"
2020-10-03,33,2020-10-02,0,"świętokrzyskie"
2020-10-03,75,2020-10-02,2,"warmińsko-mazurskie"
2020-10-03,196,2020-10-02,5,"wielkopolskie"
2020-10-03,114,2020-10-02,0,"zachodniopomorskie"
2020-10-03,2292,2020-10-02,27,"Cały kraj"
2020-10-04,63,2020-10-03,NA,"dolnośląskie"
2020-10-04,110,2020-10-03,2,"kujawsko-pomorskie"
2020-10-04,116,2020-10-03,NA,"lubelskie"
2020-10-04,56,2020-10-03,0,"lubuskie"
2020-10-04,152,2020-10-03,NA,"łódzkie"
2020-10-04,290,2020-10-03,NA,"małopolskie"
2020-10-04,277,2020-10-03,NA,"mazowieckie"
2020-10-04,53,2020-10-03,NA,"opolskie"
2020-10-04,141,2020-10-03,2,"podkarpackie"
2020-10-04,126,2020-10-03,1,"podlaskie"
2020-10-04,244,2020-10-03,2,"pomorskie"
2020-10-04,221,2020-10-03,2,"śląskie"
2020-10-04,156,2020-10-03,3,"świętokrzyskie"
2020-10-04,76,2020-10-03,1,"warmińsko-mazurskie"
2020-10-04,224,2020-10-03,11,"wielkopolskie"
2020-10-04,62,2020-10-03,0,"zachodniopomorskie"
2020-10-04,2367,2020-10-03,34,"Cały kraj"
2020-10-05,62,2020-10-04,NA,"dolnośląskie"
2020-10-05,229,2020-10-04,0,"kujawsko-pomorskie"
2020-10-05,102,2020-10-04,2,"lubelskie"
2020-10-05,96,2020-10-04,0,"lubuskie"
2020-10-05,127,2020-10-04,NA,"łódzkie"
2020-10-05,185,2020-10-04,NA,"małopolskie"
2020-10-05,164,2020-10-04,NA,"mazowieckie"
2020-10-05,44,2020-10-04,NA,"opolskie"
2020-10-05,141,2020-10-04,3,"podkarpackie"
2020-10-05,76,2020-10-04,0,"podlaskie"
2020-10-05,223,2020-10-04,4,"pomorskie"
2020-10-05,120,2020-10-04,0,"śląskie"
2020-10-05,70,2020-10-04,0,"świętokrzyskie"
2020-10-05,69,2020-10-04,2,"warmińsko-mazurskie"
2020-10-05,168,2020-10-04,8,"wielkopolskie"
2020-10-05,58,2020-10-04,0,"zachodniopomorskie"
2020-10-05,1934,2020-10-04,26,"Cały kraj"
2020-10-06,87,2020-10-05,NA,"dolnośląskie"
2020-10-06,108,2020-10-05,0,"kujawsko-pomorskie"
2020-10-06,172,2020-10-05,4,"lubelskie"
2020-10-06,54,2020-10-05,0,"lubuskie"
2020-10-06,126,2020-10-05,NA,"łódzkie"
2020-10-06,217,2020-10-05,NA,"małopolskie"
2020-10-06,336,2020-10-05,NA,"mazowieckie"
2020-10-06,48,2020-10-05,NA,"opolskie"
2020-10-06,142,2020-10-05,7,"podkarpackie"
2020-10-06,90,2020-10-05,0,"podlaskie"
2020-10-06,202,2020-10-05,5,"pomorskie"
2020-10-06,125,2020-10-05,1,"śląskie"
2020-10-06,49,2020-10-05,0,"świętokrzyskie"
2020-10-06,28,2020-10-05,2,"warmińsko-mazurskie"
2020-10-06,180,2020-10-05,9,"wielkopolskie"
2020-10-06,41,2020-10-05,0,"zachodniopomorskie"
2020-10-06,2006,2020-10-05,29,"Cały kraj"
2020-10-07,140,2020-10-06,NA,"dolnośląskie"
2020-10-07,154,2020-10-06,1,"kujawsko-pomorskie"
2020-10-07,138,2020-10-06,3,"lubelskie"
2020-10-07,9,2020-10-06,0,"lubuskie"
2020-10-07,152,2020-10-06,NA,"łódzkie"
2020-10-07,268,2020-10-06,NA,"małopolskie"
2020-10-07,318,2020-10-06,NA,"mazowieckie"
2020-10-07,53,2020-10-06,NA,"opolskie"
2020-10-07,137,2020-10-06,7,"podkarpackie"
2020-10-07,57,2020-10-06,0,"podlaskie"
2020-10-07,199,2020-10-06,8,"pomorskie"
2020-10-07,218,2020-10-06,4,"śląskie"
2020-10-07,139,2020-10-06,6,"świętokrzyskie"
2020-10-07,35,2020-10-06,2,"warmińsko-mazurskie"
2020-10-07,106,2020-10-06,7,"wielkopolskie"
2020-10-07,111,2020-10-06,0,"zachodniopomorskie"
2020-10-07,2236,2020-10-06,58,"Cały kraj"
2020-10-08,184,2020-10-07,NA,"dolnośląskie"
2020-10-08,184,2020-10-07,8,"kujawsko-pomorskie"
2020-10-08,106,2020-10-07,4,"lubelskie"
2020-10-08,12,2020-10-07,NA,"lubuskie"
2020-10-08,223,2020-10-07,NA,"łódzkie"
2020-10-08,357,2020-10-07,NA,"małopolskie"
2020-10-08,527,2020-10-07,NA,"mazowieckie"
2020-10-08,50,2020-10-07,NA,"opolskie"
2020-10-08,141,2020-10-07,7,"podkarpackie"
2020-10-08,84,2020-10-07,3,"podlaskie"
2020-10-08,193,2020-10-07,7,"pomorskie"
2020-10-08,286,2020-10-07,7,"śląskie"
2020-10-08,149,2020-10-07,2,"świętokrzyskie"
2020-10-08,119,2020-10-07,0,"warmińsko-mazurskie"
2020-10-08,242,2020-10-07,12,"wielkopolskie"
2020-10-08,146,2020-10-07,1,"zachodniopomorskie"
2020-10-08,3003,2020-10-07,74,"Cały kraj"
2020-10-09,258,2020-10-08,NA,"dolnośląskie"
2020-10-09,311,2020-10-08,2,"kujawsko-pomorskie"
2020-10-09,204,2020-10-08,1,"lubelskie"
2020-10-09,69,2020-10-08,1,"lubuskie"
2020-10-09,279,2020-10-08,NA,"łódzkie"
2020-10-09,548,2020-10-08,NA,"małopolskie"
2020-10-09,598,2020-10-08,NA,"mazowieckie"
2020-10-09,90,2020-10-08,NA,"opolskie"
2020-10-09,256,2020-10-08,8,"podkarpackie"
2020-10-09,94,2020-10-08,8,"podlaskie"
2020-10-09,313,2020-10-08,1,"pomorskie"
2020-10-09,375,2020-10-08,5,"śląskie"
2020-10-09,159,2020-10-08,3,"świętokrzyskie"
2020-10-09,105,2020-10-08,3,"warmińsko-mazurskie"
2020-10-09,505,2020-10-08,6,"wielkopolskie"
2020-10-09,116,2020-10-08,0,"zachodniopomorskie"
2020-10-09,4280,2020-10-08,76,"Cały kraj"
2020-10-10,250,2020-10-09,NA,"dolnośląskie"
2020-10-10,324,2020-10-09,6,"kujawsko-pomorskie"
2020-10-10,185,2020-10-09,5,"lubelskie"
2020-10-10,33,2020-10-09,0,"lubuskie"
2020-10-10,363,2020-10-09,NA,"łódzkie"
2020-10-10,724,2020-10-09,NA,"małopolskie"
2020-10-10,501,2020-10-09,NA,"mazowieckie"
2020-10-10,116,2020-10-09,NA,"opolskie"
2020-10-10,368,2020-10-09,0,"podkarpackie"
2020-10-10,117,2020-10-09,2,"podlaskie"
2020-10-10,388,2020-10-09,5,"pomorskie"
2020-10-10,490,2020-10-09,8,"śląskie"
2020-10-10,192,2020-10-09,2,"świętokrzyskie"
2020-10-10,102,2020-10-09,2,"warmińsko-mazurskie"
2020-10-10,436,2020-10-09,5,"wielkopolskie"
2020-10-10,130,2020-10-09,2,"zachodniopomorskie"
2020-10-10,4739,2020-10-09,52,"Cały kraj"
2020-10-11,242,2020-10-10,NA,"dolnośląskie"
2020-10-11,554,2020-10-10,4,"kujawsko-pomorskie"
2020-10-11,251,2020-10-10,4,"lubelskie"
2020-10-11,121,2020-10-10,0,"lubuskie"
2020-10-11,411,2020-10-10,NA,"łódzkie"
2020-10-11,631,2020-10-10,NA,"małopolskie"
2020-10-11,836,2020-10-10,NA,"mazowieckie"
2020-10-11,141,2020-10-10,NA,"opolskie"
2020-10-11,347,2020-10-10,3,"podkarpackie"
2020-10-11,172,2020-10-10,2,"podlaskie"
2020-10-11,362,2020-10-10,3,"pomorskie"
2020-10-11,412,2020-10-10,10,"śląskie"
2020-10-11,254,2020-10-10,0,"świętokrzyskie"
2020-10-11,110,2020-10-10,5,"warmińsko-mazurskie"
2020-10-11,360,2020-10-10,3,"wielkopolskie"
2020-10-11,152,2020-10-10,0,"zachodniopomorskie"
2020-10-11,5300,2020-10-10,53,"Cały kraj"
2020-10-12,186,2020-10-11,NA,"dolnośląskie"
2020-10-12,136,2020-10-11,2,"kujawsko-pomorskie"
2020-10-12,304,2020-10-11,4,"lubelskie"
2020-10-12,94,2020-10-11,0,"lubuskie"
2020-10-12,305,2020-10-11,NA,"łódzkie"
2020-10-12,685,2020-10-11,NA,"małopolskie"
2020-10-12,433,2020-10-11,NA,"mazowieckie"
2020-10-12,123,2020-10-11,NA,"opolskie"
2020-10-12,315,2020-10-11,4,"podkarpackie"
2020-10-12,110,2020-10-11,0,"podlaskie"
2020-10-12,331,2020-10-11,3,"pomorskie"
2020-10-12,354,2020-10-11,2,"śląskie"
2020-10-12,116,2020-10-11,1,"świętokrzyskie"
2020-10-12,106,2020-10-11,0,"warmińsko-mazurskie"
2020-10-12,380,2020-10-11,7,"wielkopolskie"
2020-10-12,155,2020-10-11,0,"zachodniopomorskie"
2020-10-12,4178,2020-10-11,31,"Cały kraj"
2020-10-13,199,2020-10-12,NA,"dolnośląskie"
2020-10-13,258,2020-10-12,2,"kujawsko-pomorskie"
2020-10-13,379,2020-10-12,3,"lubelskie"
2020-10-13,14,2020-10-12,0,"lubuskie"
2020-10-13,353,2020-10-12,NA,"łódzkie"
2020-10-13,690,2020-10-12,NA,"małopolskie"
2020-10-13,441,2020-10-12,NA,"mazowieckie"
2020-10-13,153,2020-10-12,NA,"opolskie"
2020-10-13,334,2020-10-12,8,"podkarpackie"
2020-10-13,130,2020-10-12,2,"podlaskie"
2020-10-13,284,2020-10-12,2,"pomorskie"
2020-10-13,262,2020-10-12,5,"śląskie"
2020-10-13,187,2020-10-12,0,"świętokrzyskie"
2020-10-13,73,2020-10-12,0,"warmińsko-mazurskie"
2020-10-13,530,2020-10-12,6,"wielkopolskie"
2020-10-13,116,2020-10-12,1,"zachodniopomorskie"
2020-10-13,4394,2020-10-12,35,"Cały kraj"
2020-10-14,342,2020-10-13,NA,"dolnośląskie"
2020-10-14,341,2020-10-13,2,"kujawsko-pomorskie"
2020-10-14,163,2020-10-13,3,"lubelskie"
2020-10-14,158,2020-10-13,1,"lubuskie"
2020-10-14,349,2020-10-13,NA,"łódzkie"
2020-10-14,898,2020-10-13,NA,"małopolskie"
2020-10-14,552,2020-10-13,NA,"mazowieckie"
2020-10-14,241,2020-10-13,NA,"opolskie"
2020-10-14,391,2020-10-13,7,"podkarpackie"
2020-10-14,183,2020-10-13,0,"podlaskie"
2020-10-14,318,2020-10-13,5,"pomorskie"
2020-10-14,441,2020-10-13,12,"śląskie"
2020-10-14,121,2020-10-13,2,"świętokrzyskie"
2020-10-14,78,2020-10-13,1,"warmińsko-mazurskie"
2020-10-14,334,2020-10-13,11,"wielkopolskie"
2020-10-14,151,2020-10-13,1,"zachodniopomorskie"
2020-10-14,5068,2020-10-13,63,"Cały kraj"
2020-10-15,315,2020-10-14,NA,"dolnośląskie"
2020-10-15,356,2020-10-14,6,"kujawsko-pomorskie"
2020-10-15,256,2020-10-14,4,"lubelskie"
2020-10-15,151,2020-10-14,3,"lubuskie"
2020-10-15,405,2020-10-14,NA,"łódzkie"
2020-10-15,1137,2020-10-14,NA,"małopolskie"
2020-10-15,1188,2020-10-14,NA,"mazowieckie"
2020-10-15,233,2020-10-14,NA,"opolskie"
2020-10-15,319,2020-10-14,14,"podkarpackie"
2020-10-15,174,2020-10-14,4,"podlaskie"
2020-10-15,344,2020-10-14,11,"pomorskie"
2020-10-15,520,2020-10-14,8,"śląskie"
2020-10-15,255,2020-10-14,9,"świętokrzyskie"
2020-10-15,196,2020-10-14,6,"warmińsko-mazurskie"
2020-10-15,508,2020-10-14,13,"wielkopolskie"
2020-10-15,175,2020-10-14,1,"zachodniopomorskie"
2020-10-15,6526,2020-10-14,116,"Cały kraj"
2020-10-16,382,2020-10-15,NA,"dolnośląskie"
2020-10-16,318,2020-10-15,3,"kujawsko-pomorskie"
2020-10-16,315,2020-10-15,7,"lubelskie"
2020-10-16,177,2020-10-15,0,"lubuskie"
2020-10-16,691,2020-10-15,NA,"łódzkie"
2020-10-16,1303,2020-10-15,NA,"małopolskie"
2020-10-16,1306,2020-10-15,NA,"mazowieckie"
2020-10-16,282,2020-10-15,NA,"opolskie"
2020-10-16,420,2020-10-15,8,"podkarpackie"
2020-10-16,139,2020-10-15,2,"podlaskie"
2020-10-16,458,2020-10-15,11,"pomorskie"
2020-10-16,822,2020-10-15,7,"śląskie"
2020-10-16,283,2020-10-15,6,"świętokrzyskie"
2020-10-16,191,2020-10-15,3,"warmińsko-mazurskie"
2020-10-16,835,2020-10-15,5,"wielkopolskie"
2020-10-16,177,2020-10-15,0,"zachodniopomorskie"
2020-10-16,8099,2020-10-15,91,"Cały kraj"
2020-10-17,441,2020-10-16,NA,"dolnośląskie"
2020-10-17,470,2020-10-16,3,"kujawsko-pomorskie"
2020-10-17,284,2020-10-16,11,"lubelskie"
2020-10-17,147,2020-10-16,3,"lubuskie"
2020-10-17,651,2020-10-16,NA,"łódzkie"
2020-10-17,1105,2020-10-16,NA,"małopolskie"
2020-10-17,911,2020-10-16,NA,"mazowieckie"
2020-10-17,221,2020-10-16,NA,"opolskie"
2020-10-17,563,2020-10-16,17,"podkarpackie"
2020-10-17,201,2020-10-16,7,"podlaskie"
2020-10-17,547,2020-10-16,9,"pomorskie"
2020-10-17,769,2020-10-16,17,"śląskie"
2020-10-17,359,2020-10-16,5,"świętokrzyskie"
2020-10-17,181,2020-10-16,1,"warmińsko-mazurskie"
2020-10-17,592,2020-10-16,5,"wielkopolskie"
2020-10-17,311,2020-10-16,3,"zachodniopomorskie"
2020-10-17,7705,2020-10-16,132,"Cały kraj"
2020-10-18,524,2020-10-17,NA,"dolnośląskie"
2020-10-18,470,2020-10-17,1,"kujawsko-pomorskie"
2020-10-18,429,2020-10-17,9,"lubelskie"
2020-10-18,157,2020-10-17,3,"lubuskie"
2020-10-18,821,2020-10-17,NA,"łódzkie"
2020-10-18,1254,2020-10-17,NA,"małopolskie"
2020-10-18,1485,2020-10-17,NA,"mazowieckie"
2020-10-18,283,2020-10-17,NA,"opolskie"
2020-10-18,704,2020-10-17,3,"podkarpackie"
2020-10-18,149,2020-10-17,4,"podlaskie"
2020-10-18,563,2020-10-17,6,"pomorskie"
2020-10-18,765,2020-10-17,8,"śląskie"
2020-10-18,351,2020-10-17,6,"świętokrzyskie"
2020-10-18,224,2020-10-17,2,"warmińsko-mazurskie"
2020-10-18,1058,2020-10-17,13,"wielkopolskie"
2020-10-18,340,2020-10-17,2,"zachodniopomorskie"
2020-10-18,9622,2020-10-17,84,"Cały kraj"
2020-10-19,369,2020-10-18,NA,"dolnośląskie"
2020-10-19,523,2020-10-18,0,"kujawsko-pomorskie"
2020-10-19,580,2020-10-18,7,"lubelskie"
2020-10-19,169,2020-10-18,0,"lubuskie"
2020-10-19,584,2020-10-18,NA,"łódzkie"
2020-10-19,934,2020-10-18,NA,"małopolskie"
2020-10-19,1342,2020-10-18,NA,"mazowieckie"
2020-10-19,312,2020-10-18,NA,"opolskie"
2020-10-19,721,2020-10-18,8,"podkarpackie"
2020-10-19,139,2020-10-18,0,"podlaskie"
2020-10-19,427,2020-10-18,5,"pomorskie"
2020-10-19,974,2020-10-18,6,"śląskie"
2020-10-19,211,2020-10-18,1,"świętokrzyskie"
2020-10-19,210,2020-10-18,1,"warmińsko-mazurskie"
2020-10-19,724,2020-10-18,4,"wielkopolskie"
2020-10-19,317,2020-10-18,0,"zachodniopomorskie"
2020-10-19,8536,2020-10-18,49,"Cały kraj"
2020-10-20,406,2020-10-19,NA,"dolnośląskie"
2020-10-20,473,2020-10-19,2,"kujawsko-pomorskie"
2020-10-20,526,2020-10-19,7,"lubelskie"
2020-10-20,93,2020-10-19,1,"lubuskie"
2020-10-20,679,2020-10-19,NA,"łódzkie"
2020-10-20,1201,2020-10-19,NA,"małopolskie"
2020-10-20,1201,2020-10-19,NA,"mazowieckie"
2020-10-20,348,2020-10-19,NA,"opolskie"
2020-10-20,458,2020-10-19,4,"podkarpackie"
2020-10-20,283,2020-10-19,0,"podlaskie"
2020-10-20,481,2020-10-19,4,"pomorskie"
2020-10-20,685,2020-10-19,4,"śląskie"
2020-10-20,170,2020-10-19,0,"świętokrzyskie"
2020-10-20,190,2020-10-19,4,"warmińsko-mazurskie"
2020-10-20,423,2020-10-19,7,"wielkopolskie"
2020-10-20,217,2020-10-19,0,"zachodniopomorskie"
2020-10-20,7482,2020-10-19,41,"Cały kraj"
2020-10-21,567,2020-10-20,NA,"dolnośląskie"
2020-10-21,446,2020-10-20,0,"kujawsko-pomorskie"
2020-10-21,219,2020-10-20,5,"lubelskie"
2020-10-21,228,2020-10-20,2,"lubuskie"
2020-10-21,625,2020-10-20,NA,"łódzkie"
2020-10-21,1486,2020-10-20,NA,"małopolskie"
2020-10-21,930,2020-10-20,NA,"mazowieckie"
2020-10-21,307,2020-10-20,NA,"opolskie"
2020-10-21,667,2020-10-20,14,"podkarpackie"
2020-10-21,209,2020-10-20,0,"podlaskie"
2020-10-21,484,2020-10-20,7,"pomorskie"
2020-10-21,895,2020-10-20,15,"śląskie"
2020-10-21,312,2020-10-20,2,"świętokrzyskie"
2020-10-21,165,2020-10-20,5,"warmińsko-mazurskie"
2020-10-21,1186,2020-10-20,5,"wielkopolskie"
2020-10-21,213,2020-10-20,0,"zachodniopomorskie"
2020-10-21,9291,2020-10-20,107,"Cały kraj"
2020-10-22,462,2020-10-21,NA,"dolnośląskie"
2020-10-22,771,2020-10-21,7,"kujawsko-pomorskie"
2020-10-22,658,2020-10-21,9,"lubelskie"
2020-10-22,283,2020-10-21,1,"lubuskie"
2020-10-22,675,2020-10-21,NA,"łódzkie"
2020-10-22,1315,2020-10-21,NA,"małopolskie"
2020-10-22,1162,2020-10-21,NA,"mazowieckie"
2020-10-22,362,2020-10-21,NA,"opolskie"
2020-10-22,881,2020-10-21,15,"podkarpackie"
2020-10-22,268,2020-10-21,5,"podlaskie"
2020-10-22,548,2020-10-21,7,"pomorskie"
2020-10-22,1008,2020-10-21,14,"śląskie"
2020-10-22,259,2020-10-21,6,"świętokrzyskie"
2020-10-22,348,2020-10-21,4,"warmińsko-mazurskie"
2020-10-22,754,2020-10-21,21,"wielkopolskie"
2020-10-22,285,2020-10-21,4,"zachodniopomorskie"
2020-10-22,10040,2020-10-21,130,"Cały kraj"
2020-10-23,610,2020-10-22,NA,"dolnośląskie"
2020-10-23,905,2020-10-22,2,"kujawsko-pomorskie"
2020-10-23,411,2020-10-22,7,"lubelskie"
2020-10-23,297,2020-10-22,1,"lubuskie"
2020-10-23,863,2020-10-22,NA,"łódzkie"
2020-10-23,1331,2020-10-22,NA,"małopolskie"
2020-10-23,1579,2020-10-22,NA,"mazowieckie"
2020-10-23,404,2020-10-22,NA,"opolskie"
2020-10-23,777,2020-10-22,10,"podkarpackie"
2020-10-23,224,2020-10-22,3,"podlaskie"
2020-10-23,710,2020-10-22,7,"pomorskie"
2020-10-23,1168,2020-10-22,18,"śląskie"
2020-10-23,486,2020-10-22,10,"świętokrzyskie"
2020-10-23,311,2020-10-22,4,"warmińsko-mazurskie"
2020-10-23,1516,2020-10-22,14,"wielkopolskie"
2020-10-23,515,2020-10-22,8,"zachodniopomorskie"
2020-10-23,12107,2020-10-22,168,"Cały kraj"
2020-10-24,667,2020-10-23,NA,"dolnośląskie"
2020-10-24,1207,2020-10-23,21,"kujawsko-pomorskie"
2020-10-24,743,2020-10-23,9,"lubelskie"
2020-10-24,450,2020-10-23,2,"lubuskie"
2020-10-24,798,2020-10-23,NA,"łódzkie"
2020-10-24,1554,2020-10-23,NA,"małopolskie"
2020-10-24,2075,2020-10-23,NA,"mazowieckie"
2020-10-24,401,2020-10-23,NA,"opolskie"
2020-10-24,852,2020-10-23,14,"podkarpackie"
2020-10-24,226,2020-10-23,4,"podlaskie"
2020-10-24,741,2020-10-23,7,"pomorskie"
2020-10-24,1305,2020-10-23,20,"śląskie"
2020-10-24,639,2020-10-23,4,"świętokrzyskie"
2020-10-24,365,2020-10-23,5,"warmińsko-mazurskie"
2020-10-24,1050,2020-10-23,9,"wielkopolskie"
2020-10-24,558,2020-10-23,5,"zachodniopomorskie"
2020-10-24,13632,2020-10-23,153,"Cały kraj"
2020-10-25,645,2020-10-24,NA,"dolnośląskie"
2020-10-25,777,2020-10-24,4,"kujawsko-pomorskie"
2020-10-25,715,2020-10-24,7,"lubelskie"
2020-10-25,379,2020-10-24,5,"lubuskie"
2020-10-25,999,2020-10-24,NA,"łódzkie"
2020-10-25,1482,2020-10-24,NA,"małopolskie"
2020-10-25,2026,2020-10-24,NA,"mazowieckie"
2020-10-25,558,2020-10-24,NA,"opolskie"
2020-10-25,891,2020-10-24,13,"podkarpackie"
2020-10-25,308,2020-10-24,6,"podlaskie"
