"wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","stan_rekordu_na","Date"
"dolnośląskie","Wałbrzych",12,1.08,2,2021-05-08,2021-05-09
"kujawsko-pomorskie","aleksandrowski",3,0.55,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","brodnicki",5,0.63,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","bydgoski",15,1.26,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","chełmiński",2,0.39,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","golubsko-dobrzyński",3,0.67,2,2021-05-08,2021-05-09
"kujawsko-pomorskie","grudziądzki",2,0.5,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","inowrocławski",10,0.63,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","lipnowski",6,0.91,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","mogileński",14,3.08,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","nakielski",10,1.16,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","radziejowski",9,2.24,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","rypiński",3,0.69,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","sępoleński",3,0.73,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","świecki",3,0.3,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","toruński",6,0.55,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","tucholski",4,0.83,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","wąbrzeski",0,0,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","włocławski",3,0.35,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","żniński",6,0.86,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","Bydgoszcz",46,1.33,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","Grudziądz",8,0.85,0,2021-05-08,2021-05-09
"kujawsko-pomorskie","Toruń",26,1.29,1,2021-05-08,2021-05-09
"kujawsko-pomorskie","Włocławek",7,0.64,1,2021-05-08,2021-05-09
"lubelskie","bialski",3,0.27,0,2021-05-08,2021-05-09
"lubelskie","biłgorajski",8,0.8,1,2021-05-08,2021-05-09
"lubelskie","chełmski",9,1.16,1,2021-05-08,2021-05-09
"lubelskie","hrubieszowski",5,0.8,0,2021-05-08,2021-05-09
"lubelskie","janowski",4,0.88,0,2021-05-08,2021-05-09
"lubelskie","krasnostawski",3,0.48,0,2021-05-08,2021-05-09
"lubelskie","kraśnicki",7,0.74,0,2021-05-08,2021-05-09
"lubelskie","lubartowski",21,2.38,0,2021-05-08,2021-05-09
"lubelskie","lubelski",15,0.96,0,2021-05-08,2021-05-09
"lubelskie","łęczyński",7,1.22,0,2021-05-08,2021-05-09
"lubelskie","łukowski",3,0.28,0,2021-05-08,2021-05-09
"lubelskie","opolski",4,0.68,0,2021-05-08,2021-05-09
"lubelskie","parczewski",4,1.16,0,2021-05-08,2021-05-09
"lubelskie","puławski",7,0.62,0,2021-05-08,2021-05-09
"lubelskie","radzyński",9,1.54,0,2021-05-08,2021-05-09
"lubelskie","rycki",11,1.97,0,2021-05-08,2021-05-09
"lubelskie","świdnicki",8,1.12,2,2021-05-08,2021-05-09
"lubelskie","tomaszowski",4,0.49,0,2021-05-08,2021-05-09
"lubelskie","włodawski",0,0,0,2021-05-08,2021-05-09
"lubelskie","zamojski",10,0.94,1,2021-05-08,2021-05-09
"lubelskie","Biała Podlaska",1,0.17,0,2021-05-08,2021-05-09
"lubelskie","Chełm",8,1.3,1,2021-05-08,2021-05-09
"lubelskie","Lublin",18,0.53,0,2021-05-08,2021-05-09
"lubelskie","Zamość",8,1.27,3,2021-05-08,2021-05-09
"lubuskie","gorzowski",8,1.11,0,2021-05-08,2021-05-09
"lubuskie","krośnieński",15,2.74,0,2021-05-08,2021-05-09
"lubuskie","międzyrzecki",2,0.35,0,2021-05-08,2021-05-09
"lubuskie","nowosolski",12,1.4,0,2021-05-08,2021-05-09
"lubuskie","słubicki",5,1.07,0,2021-05-08,2021-05-09
"lubuskie","strzelecko-drezdenecki",4,0.82,0,2021-05-08,2021-05-09
"lubuskie","sulęciński",4,1.14,0,2021-05-08,2021-05-09
"lubuskie","świebodziński",3,0.54,0,2021-05-08,2021-05-09
"lubuskie","zielonogórski",5,0.66,0,2021-05-08,2021-05-09
"lubuskie","żagański",2,0.25,1,2021-05-08,2021-05-09
"lubuskie","żarski",8,0.84,0,2021-05-08,2021-05-09
"lubuskie","wschowski",3,0.77,0,2021-05-08,2021-05-09
"lubuskie","Gorzów Wielkopolski",7,0.57,0,2021-05-08,2021-05-09
"lubuskie","Zielona Góra",19,1.34,0,2021-05-08,2021-05-09
"łódzkie","bełchatowski",19,1.69,0,2021-05-08,2021-05-09
"łódzkie","kutnowski",13,1.35,0,2021-05-08,2021-05-09
"łódzkie","łaski",6,1.2,0,2021-05-08,2021-05-09
"łódzkie","łęczycki",4,0.81,0,2021-05-08,2021-05-09
"łódzkie","łowicki",4,0.51,0,2021-05-08,2021-05-09
"łódzkie","łódzki wschodni",10,1.38,0,2021-05-08,2021-05-09
"łódzkie","opoczyński",4,0.53,0,2021-05-08,2021-05-09
"łódzkie","pabianicki",28,2.35,2,2021-05-08,2021-05-09
"łódzkie","pajęczański",3,0.59,0,2021-05-08,2021-05-09
"łódzkie","piotrkowski",11,1.2,0,2021-05-08,2021-05-09
"łódzkie","poddębicki",4,0.97,0,2021-05-08,2021-05-09
"łódzkie","radomszczański",11,0.98,1,2021-05-08,2021-05-09
"łódzkie","rawski",0,0,0,2021-05-08,2021-05-09
"łódzkie","sieradzki",7,0.6,0,2021-05-08,2021-05-09
"łódzkie","skierniewicki",2,0.52,0,2021-05-08,2021-05-09
"łódzkie","tomaszowski",3,0.26,0,2021-05-08,2021-05-09
"łódzkie","wieluński",22,2.89,0,2021-05-08,2021-05-09
"łódzkie","wieruszowski",7,1.66,0,2021-05-08,2021-05-09
"łódzkie","zduńskowolski",4,0.6,1,2021-05-08,2021-05-09
"łódzkie","zgierski",18,1.08,0,2021-05-08,2021-05-09
"łódzkie","brzeziński",3,0.97,0,2021-05-08,2021-05-09
"łódzkie","Łódź",100,1.48,0,2021-05-08,2021-05-09
"łódzkie","Piotrków Trybunalski",10,1.37,0,2021-05-08,2021-05-09
"łódzkie","Skierniewice",4,0.83,0,2021-05-08,2021-05-09
"małopolskie","bocheński",5,0.47,0,2021-05-08,2021-05-09
"małopolskie","brzeski",3,0.32,0,2021-05-08,2021-05-09
"małopolskie","chrzanowski",9,0.72,0,2021-05-08,2021-05-09
"małopolskie","dąbrowski",6,1.01,0,2021-05-08,2021-05-09
"małopolskie","gorlicki",9,0.83,0,2021-05-08,2021-05-09
"małopolskie","krakowski",41,1.46,0,2021-05-08,2021-05-09
"małopolskie","limanowski",12,0.91,0,2021-05-08,2021-05-09
"małopolskie","miechowski",2,0.41,0,2021-05-08,2021-05-09
"małopolskie","myślenicki",16,1.25,0,2021-05-08,2021-05-09
"małopolskie","nowosądecki",15,0.69,0,2021-05-08,2021-05-09
"małopolskie","nowotarski",11,0.57,0,2021-05-08,2021-05-09
"małopolskie","olkuski",15,1.35,0,2021-05-08,2021-05-09
"małopolskie","oświęcimski",6,0.39,0,2021-05-08,2021-05-09
"małopolskie","proszowicki",1,0.23,0,2021-05-08,2021-05-09
"małopolskie","suski",4,0.48,0,2021-05-08,2021-05-09
"małopolskie","tarnowski",16,0.79,0,2021-05-08,2021-05-09
"małopolskie","tatrzański",2,0.29,0,2021-05-08,2021-05-09
"małopolskie","wadowicki",7,0.44,0,2021-05-08,2021-05-09
"małopolskie","wielicki",10,0.77,0,2021-05-08,2021-05-09
"małopolskie","Kraków",119,1.52,1,2021-05-08,2021-05-09
"małopolskie","Nowy Sącz",3,0.36,0,2021-05-08,2021-05-09
"małopolskie","Tarnów",2,0.18,0,2021-05-08,2021-05-09
"mazowieckie","białobrzeski",4,1.2,0,2021-05-08,2021-05-09
"mazowieckie","ciechanowski",2,0.22,0,2021-05-08,2021-05-09
"mazowieckie","garwoliński",7,0.64,0,2021-05-08,2021-05-09
"mazowieckie","gostyniński",5,1.12,0,2021-05-08,2021-05-09
